Date,EPV
20161216:2356,0
20161217:0056,0
20161217:0156,0
20161217:0256,0
20161217:0356,0
20161217:0456,0
20161217:0556,0
20161217:0656,0
20161217:0756,0
20161217:0856,128.43
20161217:0956,334.39
20161217:1056,80.04
20161217:1156,49.24
20161217:1256,49.75
20161217:1356,21.74
20161217:1456,14.51
20161217:1556,0
20161217:1656,0
20161217:1756,0
20161217:1856,0
20161217:1956,0
20161217:2056,0
20161217:2156,0
20161217:2256,0
20161217:2356,0
20161218:0056,0
20161218:0156,0
20161218:0256,0
20161218:0356,0
20161218:0456,0
20161218:0556,0
20161218:0656,0
20161218:0756,0
20161218:0856,80.65
20161218:0956,4.76
20161218:1056,28.15
20161218:1156,52.25
20161218:1256,226.32
20161218:1356,173.39
20161218:1456,16.78
20161218:1556,0
20161218:1656,0
20161218:1756,0
20161218:1856,0
20161218:1956,0
20161218:2056,0
20161218:2156,0
20161218:2256,0
20161218:2356,0
20161219:0056,0
20161219:0156,0
20161219:0256,0
20161219:0356,0
20161219:0456,0
20161219:0556,0
20161219:0656,0
20161219:0756,0
20161219:0856,29.12
20161219:0956,30.73
20161219:1056,30.26
20161219:1156,15.95
20161219:1256,17.78
20161219:1356,64.89
20161219:1456,3.52
20161219:1556,0
20161219:1656,0
20161219:1756,0
20161219:1856,0
20161219:1956,0
20161219:2056,0
20161219:2156,0
20161219:2256,0
20161219:2356,0
20161220:0056,0
20161220:0156,0
20161220:0256,0
20161220:0356,0
20161220:0456,0
20161220:0556,0
20161220:0656,0
20161220:0756,0
20161220:0856,137.92
20161220:0956,359.13
20161220:1056,473.7
20161220:1156,503.4
20161220:1256,370.62
20161220:1356,339.35
20161220:1456,152.85
20161220:1556,0
20161220:1656,0
20161220:1756,0
20161220:1856,0
20161220:1956,0
20161220:2056,0
20161220:2156,0
20161220:2256,0
20161220:2356,0
20161221:0056,0
20161221:0156,0
20161221:0256,0
20161221:0356,0
20161221:0456,0
20161221:0556,0
20161221:0656,0
20161221:0756,0
20161221:0856,22.85
20161221:0956,98.92
20161221:1056,41.29
20161221:1156,82.75
20161221:1256,27.68
20161221:1356,157.43
20161221:1456,94.02
20161221:1556,0
20161221:1656,0
20161221:1756,0
20161221:1856,0
20161221:1956,0
20161221:2056,0
20161221:2156,0
20161221:2256,0
20161221:2356,0
20161222:0056,0
20161222:0156,0
20161222:0256,0
20161222:0356,0
20161222:0456,0
20161222:0556,0
20161222:0656,0
20161222:0756,0
20161222:0856,141.82
20161222:0956,100.58
20161222:1056,474.54
20161222:1156,504.33
20161222:1256,371.3
20161222:1356,252.74
20161222:1456,14.49
20161222:1556,0
20161222:1656,0
20161222:1756,0
20161222:1856,0
20161222:1956,0
20161222:2056,0
20161222:2156,0
20161222:2256,0
20161222:2356,0
20161223:0056,0
20161223:0156,0
20161223:0256,0
20161223:0356,0
20161223:0456,0
20161223:0556,0
20161223:0656,0
20161223:0756,0
20161223:0856,20.5
20161223:0956,117.65
20161223:1056,91.41
20161223:1156,9.2
20161223:1256,3.27
20161223:1356,3.76
20161223:1456,19.09
20161223:1556,0
20161223:1656,0
20161223:1756,0
20161223:1856,0
20161223:1956,0
20161223:2056,0
20161223:2156,0
20161223:2256,0
20161223:2356,0
20161224:0056,0
20161224:0156,0
20161224:0256,0
20161224:0356,0
20161224:0456,0
20161224:0556,0
20161224:0656,0
20161224:0756,0
20161224:0856,49.09
20161224:0956,53.93
20161224:1056,122.87
20161224:1156,89.61
20161224:1256,41.78
20161224:1356,41.38
20161224:1456,49.15
20161224:1556,0
20161224:1656,0
20161224:1756,0
20161224:1856,0
20161224:1956,0
20161224:2056,0
20161224:2156,0
20161224:2256,0
20161224:2356,0
20161225:0056,0
20161225:0156,0
20161225:0256,0
20161225:0356,0
20161225:0456,0
20161225:0556,0
20161225:0656,0
20161225:0756,0
20161225:0856,104.51
20161225:0956,56.56
20161225:1056,30.67
20161225:1156,47.27
20161225:1256,38.29
20161225:1356,327.58
20161225:1456,148.98
20161225:1556,0
20161225:1656,0
20161225:1756,0
20161225:1856,0
20161225:1956,0
20161225:2056,0
20161225:2156,0
20161225:2256,0
20161225:2356,0
20161226:0056,0
20161226:0156,0
20161226:0256,0
20161226:0356,0
20161226:0456,0
20161226:0556,0
20161226:0656,0
20161226:0756,0
20161226:0856,249.31
20161226:0956,372.74
20161226:1056,496.14
20161226:1156,442.64
20161226:1256,487.15
20161226:1356,366.5
20161226:1456,178.13
20161226:1556,0
20161226:1656,0
20161226:1756,0
20161226:1856,0
20161226:1956,0
20161226:2056,0
20161226:2156,0
20161226:2256,0
20161226:2356,0
20161227:0056,0
20161227:0156,0
20161227:0256,0
20161227:0356,0
20161227:0456,0
20161227:0556,0
20161227:0656,0
20161227:0756,0
20161227:0856,78.17
20161227:0956,266.55
20161227:1056,389.5
20161227:1156,390.59
20161227:1256,332.94
20161227:1356,289.43
20161227:1456,191.71
20161227:1556,0
20161227:1656,0
20161227:1756,0
20161227:1856,0
20161227:1956,0
20161227:2056,0
20161227:2156,0
20161227:2256,0
20161227:2356,0
20161228:0056,0
20161228:0156,0
20161228:0256,0
20161228:0356,0
20161228:0456,0
20161228:0556,0
20161228:0656,0
20161228:0756,0
20161228:0856,133.22
20161228:0956,364.15
20161228:1056,482.5
20161228:1156,516.75
20161228:1256,474
20161228:1356,360.5
20161228:1456,177.53
20161228:1556,0
20161228:1656,0
20161228:1756,0
20161228:1856,0
20161228:1956,0
20161228:2056,0
20161228:2156,0
20161228:2256,0
20161228:2356,0
20161229:0056,0
20161229:0156,0
20161229:0256,0
20161229:0356,0
20161229:0456,0
20161229:0556,0
20161229:0656,0
20161229:0756,0
20161229:0856,134.8
20161229:0956,366.3
20161229:1056,487.35
20161229:1156,520.57
20161229:1256,477.49
20161229:1356,367.81
20161229:1456,185.75
20161229:1556,0
20161229:1656,0
20161229:1756,0
20161229:1856,0
20161229:1956,0
20161229:2056,0
20161229:2156,0
20161229:2256,0
20161229:2356,0
20161230:0056,0
20161230:0156,0
20161230:0256,0
20161230:0356,0
20161230:0456,0
20161230:0556,0
20161230:0656,0
20161230:0756,0
20161230:0856,120.28
20161230:0956,152.11
20161230:1056,89.3
20161230:1156,115.56
20161230:1256,102.5
20161230:1356,56.47
20161230:1456,176.28
20161230:1556,0
20161230:1656,0
20161230:1756,0
20161230:1856,0
20161230:1956,0
20161230:2056,0
20161230:2156,0
20161230:2256,0
20161230:2356,0
20161231:0056,0
20161231:0156,0
20161231:0256,0
20161231:0356,0
20161231:0456,0
20161231:0556,0
20161231:0656,0
20161231:0756,0
20161231:0856,117.99
20161231:0956,50.47
20161231:1056,65.38
20161231:1156,89.91
20161231:1256,41
20161231:1356,40.13
20161231:1456,173.32
20161231:1556,0
20161231:1656,0
20161231:1756,0
20161231:1856,0
20161231:1956,0
20161231:2056,0
20161231:2156,0
20161231:2256,0
20161231:2356,0
,
EPV: PV system power (W),
G_i: In-plane irradiance (W/m2),
As: Sun elevation (deg.),
Tamb: Ambient temperature (deg. C),
W10: Wind speed (m/s),
int.: 1 means solar radiation values are reconstructed ,
,
,
,
PVGIS (c) European Communities, 2001-2017
