Settlement Date,Settlement Period,System Sell Price(£/MWh),System Buy Price(£/MWh),Net Imbalance Volume(MWh)
28/11/2016,27,36.22611,36.22611,-802.6676
28/11/2016,28,36.60843,36.60843,-622.1469
28/11/2016,29,38.54843,38.54843,-347.1439
28/11/2016,30,38.53145,38.53145,-216.5737
28/11/2016,31,44.27416,44.27416,60.8757
28/11/2016,32,48.15,48.15,5.1528
28/11/2016,33,41.5914,41.5914,-49.9414
28/11/2016,34,153.65,153.65,191.733
28/11/2016,35,153.65,153.65,86.1528
28/11/2016,36,43.58522,43.58522,-221.9529
28/11/2016,37,39.96294,39.96294,-220.6915
28/11/2016,38,38.91693,38.91693,-197.7488
28/11/2016,39,150,150,313.4552
28/11/2016,40,65,65,152.1802
28/11/2016,41,62.3718,62.3718,156.2351
28/11/2016,42,38.9841,38.9841,-50.9677
28/11/2016,43,60,60,2.9033
28/11/2016,44,38.88,38.88,-81.1355
28/11/2016,45,55.30641,55.30641,48.427
28/11/2016,46,38.12075,38.12075,-236.4618
28/11/2016,47,10,10,-555.0648
28/11/2016,48,35.89789,35.89789,-389.7952
29/11/2016,1,30.4265,30.4265,-389.4734
29/11/2016,2,30.3313,30.3313,-271.7416
29/11/2016,3,30,30,-331.4016
29/11/2016,4,36.41258,36.41258,-320.4674
29/11/2016,5,37.77,37.77,-134.8415
29/11/2016,6,37.83,37.83,-26.0826
29/11/2016,7,30.5,30.5,-20.1417
29/11/2016,8,49.5,49.5,111.5585
29/11/2016,9,49.5,49.5,84.6729
29/11/2016,10,30.5,30.5,-135.8175
29/11/2016,11,36.84716,36.84716,-157.7048
29/11/2016,12,36.4796,36.4796,-304.6183
29/11/2016,13,37.37308,37.37308,-436.9517
29/11/2016,14,36.95208,36.95208,-254.6045
29/11/2016,15,107.4057,107.4057,754.9763
29/11/2016,16,101,101,610.8852
29/11/2016,17,101,101,641.8096
29/11/2016,18,101,101,543.8093
29/11/2016,19,101,101,320.508
29/11/2016,20,38.88,38.88,-96.5853
29/11/2016,21,39.65,39.65,-142.5887
29/11/2016,22,39.63603,39.63603,-270.6811
29/11/2016,23,39.25008,39.25008,-443.647
29/11/2016,24,39.17,39.17,-614.809
29/11/2016,25,39.16708,39.16708,-710.6104
29/11/2016,26,39.16758,39.16758,-745.1427
29/11/2016,27,39.5,39.5,-617.9592
29/11/2016,28,39.55,39.55,-478.3549
29/11/2016,29,39.6912,39.6912,-332.3591
29/11/2016,30,39.75,39.75,-218.4094
29/11/2016,31,39.75,39.75,-257.9029
29/11/2016,32,39.75,39.75,-188.4031
29/11/2016,33,39.43801,39.43801,-381.0462
29/11/2016,34,39.55271,39.55271,-355.5363
29/11/2016,35,40.31549,40.31549,-296.812
29/11/2016,36,40.51,40.51,-280.1006
29/11/2016,37,66.93,66.93,7.5466
29/11/2016,38,297.32763,297.32763,149.6833
29/11/2016,39,450,450,320.4039
29/11/2016,40,109.68111,109.68111,335.5151
29/11/2016,41,99,99,395.2529
29/11/2016,42,45,45,-1.7649
29/11/2016,43,66.23199,66.23199,121.849
29/11/2016,44,65,65,15.1114
29/11/2016,45,39.85517,39.85517,-250.2527
29/11/2016,46,39.88,39.88,-284.456
29/11/2016,47,39.88,39.88,-248.5875
29/11/2016,48,38.6588,38.6588,-227.3112
30/11/2016,1,51.05078,51.05078,49.5877
30/11/2016,2,55.30598,55.30598,89.8146
30/11/2016,3,57.43286,57.43286,120.5086
30/11/2016,4,40.51,40.51,-9.0444
30/11/2016,5,39.88,39.88,-25.6972
30/11/2016,6,39.88,39.88,-37.4511
30/11/2016,7,39.88,39.88,-48.607
30/11/2016,8,39.88,39.88,-12.1517
30/11/2016,9,39.88,39.88,-14.7979
30/11/2016,10,48.75,48.75,7.2584
30/11/2016,11,48.75,48.75,47.025
30/11/2016,12,48.75,48.75,96.7609
30/11/2016,13,48.75,48.75,1.495
30/11/2016,14,39.88,39.88,-74.2926
30/11/2016,15,39.88,39.88,-108.5656
30/11/2016,16,66.08121,66.08121,77.9488
30/11/2016,17,52.63851,52.63851,36.0171
30/11/2016,18,40.49653,40.49653,-78.4282
30/11/2016,19,69,69,174.6051
30/11/2016,20,40.51,40.51,-5.697
30/11/2016,21,39.6049,39.6049,-123.6432
30/11/2016,22,39.22,39.22,-177.3984
30/11/2016,23,39.1,39.1,-280.8153
30/11/2016,24,38.7,38.7,-381.198
30/11/2016,25,38.2,38.2,-569.3888
30/11/2016,26,38.2,38.2,-617.7064
30/11/2016,27,38.2,38.2,-596.8288
30/11/2016,28,38.2,38.2,-681.0245
30/11/2016,29,38,38,-529.9658
30/11/2016,30,38.7,38.7,-518.5886
30/11/2016,31,38.7,38.7,-491.9763
30/11/2016,32,38.72678,38.72678,-271.3163
30/11/2016,33,38.05162,38.05162,-753.7466
30/11/2016,34,38.72,38.72,-403.6301
30/11/2016,35,38.75407,38.75407,-442.5192
30/11/2016,36,38.90505,38.90505,-463.1176
30/11/2016,37,39.65304,39.65304,-357.2024
30/11/2016,38,39.53284,39.53284,-424.0984
30/11/2016,39,39.45512,39.45512,-402.7747
30/11/2016,40,39.20348,39.20348,-511.5005
30/11/2016,41,38.92347,38.92347,-371.391
30/11/2016,42,39.23616,39.23616,-252.4977
30/11/2016,43,39.05353,39.05353,-263.2596
30/11/2016,44,36.78015,36.78015,-249.1905
30/11/2016,45,36.74067,36.74067,-219.451
30/11/2016,46,39,39,-403.5425
30/11/2016,47,38.80398,38.80398,-320.3446
30/11/2016,48,37.5,37.5,-455.5518
01/12/2016,1,39.33961,39.33961,-174.7863
01/12/2016,2,39.1,39.1,-145.8335
01/12/2016,3,39.1,39.1,-371.5143
01/12/2016,4,38.9,38.9,-318.851
01/12/2016,5,39,39,-143.1126
01/12/2016,6,37.7,37.7,-240.9125
01/12/2016,7,37.7,37.7,-172.5375
01/12/2016,8,38.6,38.6,-188.3262
01/12/2016,9,37.7,37.7,-188.1884
01/12/2016,10,34.45,34.45,-365.7504
01/12/2016,11,34.45,34.45,-444.442
01/12/2016,12,25,25,-444.0461
01/12/2016,13,25,25,-521.9654
01/12/2016,14,35.05414,35.05414,-156.3692
01/12/2016,15,39.64922,39.64922,-179.4214
01/12/2016,16,39.14735,39.14735,-330.4582
01/12/2016,17,39,39,-171.9151
01/12/2016,18,39.15207,39.15207,-254.8663
01/12/2016,19,39.38243,39.38243,-110.973
01/12/2016,20,38.95,38.95,-304.7203
01/12/2016,21,38.95,38.95,-483.7091
01/12/2016,22,38.87291,38.87291,-732.4627
01/12/2016,23,38.63631,38.63631,-794.3551
01/12/2016,24,38.85588,38.85588,-935.416
01/12/2016,25,36.21349,36.21349,-912.0784
01/12/2016,26,35.7365,35.7365,-1141.5774
01/12/2016,27,38.60132,38.60132,-1193.3347
01/12/2016,28,35.80376,35.80376,-921.4929
01/12/2016,29,34.45,34.45,-802.7276
01/12/2016,30,34.45,34.45,-856.4281
01/12/2016,31,34.91011,34.91011,-867.33
01/12/2016,32,38.9,38.9,-671.2547
01/12/2016,33,38.5,38.5,-730.1883
01/12/2016,34,38.5,38.5,-481.0928
01/12/2016,35,38.9,38.9,-464.7598
01/12/2016,36,38.91193,38.91193,-353.8104
01/12/2016,37,97,97,76.899
01/12/2016,38,97,97,109.2389
01/12/2016,39,54.88,54.88,171.041
01/12/2016,40,97,97,191.3644
01/12/2016,41,66.25029,66.25029,87.8615
01/12/2016,42,91.34599,91.34599,185.5467
01/12/2016,43,56.55,56.55,34.4423
01/12/2016,44,79.06923,79.06923,99.9768
01/12/2016,45,39.46136,39.46136,-123.3546
01/12/2016,46,39.29741,39.29741,-247.7515
01/12/2016,47,39.07533,39.07533,-438.0658
01/12/2016,48,38.22228,38.22228,-456.5255
02/12/2016,1,39.78,39.78,-107.2425
02/12/2016,2,47.95,47.95,14.7986
02/12/2016,3,39.64986,39.64986,-137.9707
02/12/2016,4,39.78,39.78,-108.7703
02/12/2016,5,39.11,39.11,-91.2926
02/12/2016,6,39.07298,39.07298,-55.2071
02/12/2016,7,38.65,38.65,9.6871
02/12/2016,8,38.11276,38.11276,41.8754
02/12/2016,9,47.81,47.81,29.0836
02/12/2016,10,38.78043,38.78043,-54.1616
02/12/2016,11,38.82185,38.82185,-54.8476
02/12/2016,12,47.8594,47.8594,43.9308
02/12/2016,13,39.34906,39.34906,-38.3378
02/12/2016,14,52.53143,52.53143,54.3196
02/12/2016,15,46.13,46.13,5.6357
02/12/2016,16,114.72767,114.72767,157.3697
02/12/2016,17,136.13,136.13,286.2584
02/12/2016,18,136.13,136.13,217.0288
02/12/2016,19,110.83613,110.83613,190.6902
02/12/2016,20,136.13,136.13,232.0427
02/12/2016,21,136.13,136.13,260.7984
02/12/2016,22,136.13,136.13,218.4167
02/12/2016,23,135,135,171.2424
02/12/2016,24,100,100,66.1746
02/12/2016,25,128.74355,128.74355,179.3011
02/12/2016,26,125.09378,125.09378,203.7249
02/12/2016,27,130,130,291.6602
02/12/2016,28,124.99,124.99,152.2503
02/12/2016,29,100,100,19.5126
02/12/2016,30,39.96769,39.96769,-138.4447
02/12/2016,31,39.54302,39.54302,-539.6295
02/12/2016,32,39.78,39.78,-365.7948
02/12/2016,33,40.14764,40.14764,-65.209
02/12/2016,34,42.13627,42.13627,-33.7134
02/12/2016,35,41.90475,41.90475,-97.5133
02/12/2016,36,39.85418,39.85418,-311.8871
02/12/2016,37,39.79848,39.79848,-437.652
02/12/2016,38,39.79912,39.79912,-524.5452
02/12/2016,39,39.82231,39.82231,-402.2046
02/12/2016,40,39.66682,39.66682,-474.2563
02/12/2016,41,39.88632,39.88632,-12.2397
02/12/2016,42,39.44614,39.44614,-59.7698
02/12/2016,43,40,40,-18.709
02/12/2016,44,39.02172,39.02172,-111.8836
02/12/2016,45,38.8,38.8,-287.9861
02/12/2016,46,39.06,39.06,-43.8161
02/12/2016,47,56.95,56.95,129.7319
02/12/2016,48,59.29454,59.29454,192.6461
03/12/2016,1,64.75,64.75,318.0914
03/12/2016,2,64.75,64.75,375.4406
03/12/2016,3,39,39,-25.3512
03/12/2016,4,36.58,36.58,-190.6114
03/12/2016,5,36.6501,36.6501,-186.2337
03/12/2016,6,36.61102,36.61102,-183.0497
03/12/2016,7,36.4183,36.4183,-235.4047
03/12/2016,8,36.38132,36.38132,-177.4236
03/12/2016,9,36.26,36.26,-207.0605
03/12/2016,10,36.26,36.26,-157.2143
03/12/2016,11,35.7184,35.7184,-142.5053
03/12/2016,12,35.4181,35.4181,-251.6046
03/12/2016,13,36.52118,36.52118,-401.8142
03/12/2016,14,36.56237,36.56237,-190.8512
03/12/2016,15,30.99665,30.99665,-282.5269
03/12/2016,16,37.53012,37.53012,-55.4325
03/12/2016,17,37.76113,37.76113,-33.6228
03/12/2016,18,45.99364,45.99364,40.0832
03/12/2016,19,38.39651,38.39651,-129.2629
03/12/2016,20,37.35009,37.35009,-145.2129
03/12/2016,21,38.95,38.95,-4.9748
03/12/2016,22,37.65907,37.65907,-73.8646
03/12/2016,23,36.77637,36.77637,-127.9493
03/12/2016,24,38.69573,38.69573,-87.7166
03/12/2016,25,38.9101,38.9101,-65.9
03/12/2016,26,37.10663,37.10663,-151.2915
03/12/2016,27,37.08901,37.08901,-174.0753
03/12/2016,28,36.5343,36.5343,-99.1854
03/12/2016,29,39.27,39.27,79.6137
03/12/2016,30,39.28,39.28,13.4337
03/12/2016,31,38.88427,38.88427,-120.0189
03/12/2016,32,37.28821,37.28821,-181.3022
03/12/2016,33,36.36699,36.36699,-475.9532
03/12/2016,34,38.89715,38.89715,-248.3724
03/12/2016,35,38.99596,38.99596,-31.6583
03/12/2016,36,38.95979,38.95979,-70.2082
03/12/2016,37,38.89509,38.89509,-318.9446
03/12/2016,38,37.28192,37.28192,-580.0148
03/12/2016,39,39.65,39.65,-102.9947
03/12/2016,40,37.95452,37.95452,-387.8877
03/12/2016,41,35.93258,35.93258,-406.8955
03/12/2016,42,37.47853,37.47853,-59.813
03/12/2016,43,37.71545,37.71545,-110.3956
03/12/2016,44,36.53298,36.53298,-267.1022
03/12/2016,45,36.5,36.5,-264.2377
03/12/2016,46,36.2,36.2,-160.4778
03/12/2016,47,35.9,35.9,-355.8039
03/12/2016,48,35.09098,35.09098,-562.1537
04/12/2016,1,35.26,35.26,-434.8989
04/12/2016,2,35.56744,35.56744,-414.2087
04/12/2016,3,36.54592,36.54592,-168.6862
04/12/2016,4,35.26,35.26,-150.9058
04/12/2016,5,35.19054,35.19054,-241.8617
04/12/2016,6,35.11815,35.11815,-240.9362
04/12/2016,7,35.19451,35.19451,-257.7061
04/12/2016,8,35.22546,35.22546,-238.0695
04/12/2016,9,35.22148,35.22148,-194.0589
04/12/2016,10,35.26,35.26,-211.4917
04/12/2016,11,34.71458,34.71458,-259.7503
04/12/2016,12,35.26,35.26,-260.1334
04/12/2016,13,35.26,35.26,-216.4612
04/12/2016,14,52.75777,52.75777,77.8881
04/12/2016,15,35.19121,35.19121,-308.5041
04/12/2016,16,35.26,35.26,-4.9525
04/12/2016,17,49.95,49.95,197.3172
04/12/2016,18,49.95,49.95,201.6245
04/12/2016,19,37.27399,37.27399,-48.785
04/12/2016,20,36.5259,36.5259,-260.2247
04/12/2016,21,35.52016,35.52016,-427.2154
04/12/2016,22,34.26,34.26,-718.0274
04/12/2016,23,34.26,34.26,-1090.4466
04/12/2016,24,34.25413,34.25413,-1095.992
04/12/2016,25,34.25679,34.25679,-1066.0315
04/12/2016,26,34.26155,34.26155,-934.1875
04/12/2016,27,34.26194,34.26194,-871.2564
04/12/2016,28,35.00196,35.00196,-603.7083
04/12/2016,29,35.2549,35.2549,-449.466
04/12/2016,30,35.25699,35.25699,-433.5526
04/12/2016,31,36.55693,36.55693,-276.0352
04/12/2016,32,36.56,36.56,-164.7066
04/12/2016,33,39.35538,39.35538,-62.2688
04/12/2016,34,84.24741,84.24741,145.1458
04/12/2016,35,72.94219,72.94219,115.1091
04/12/2016,36,78.33624,78.33624,73.7384
04/12/2016,37,95,95,77.6491
04/12/2016,38,39.91229,39.91229,-118.7238
04/12/2016,39,38.95,38.95,-266.9876
04/12/2016,40,38.88165,38.88165,-225.7273
04/12/2016,41,103.51713,103.51713,225.4625
04/12/2016,42,37,37,-31.6712
04/12/2016,43,36.5898,36.5898,-129.1717
04/12/2016,44,36.43704,36.43704,-66.8932
04/12/2016,45,36.26458,36.26458,-257.1857
04/12/2016,46,35.92594,35.92594,-267.4448
04/12/2016,47,35.13457,35.13457,-382.3298
04/12/2016,48,35.00621,35.00621,-189.7364
05/12/2016,1,35.01,35.01,-341.8367
05/12/2016,2,35.80045,35.80045,-113.8461
05/12/2016,3,35.28983,35.28983,-157.2208
05/12/2016,4,35.3757,35.3757,-95.8751
05/12/2016,5,35.55,35.55,-128.3092
05/12/2016,6,35.55446,35.55446,-72.7911
05/12/2016,7,48.5,48.5,4.6334
05/12/2016,8,48.5,48.5,69.3332
05/12/2016,9,49.7245,49.7245,219.0667
05/12/2016,10,48.5,48.5,180.7536
05/12/2016,11,48.47193,48.47193,110.9631
05/12/2016,12,48.25,48.25,9.8077
05/12/2016,13,36.648,36.648,-75.4584
05/12/2016,14,36.31551,36.31551,-372.8011
05/12/2016,15,61.25283,61.25283,35.588
05/12/2016,16,68.39108,68.39108,90.5902
05/12/2016,17,64.94594,64.94594,30.2498
05/12/2016,18,66.97269,66.97269,68.3527
05/12/2016,19,140,140,246.8166
05/12/2016,20,140,140,371.6339
05/12/2016,21,140,140,419.1027
05/12/2016,22,140,140,247.2499
05/12/2016,23,135.14971,135.14971,164.8847
05/12/2016,24,155,155,358.3355
05/12/2016,25,99.35645,99.35645,304.3084
05/12/2016,26,96.01312,96.01312,239.7886
05/12/2016,27,180.68272,180.68272,270.5153
05/12/2016,28,185.43113,185.43113,127.595
05/12/2016,29,187.24491,187.24491,69.3184
05/12/2016,30,187.66853,187.66853,294.747
05/12/2016,31,41.5,41.5,-12.2163
05/12/2016,32,344.04784,344.04784,467.1496
05/12/2016,33,169.36,169.36,198.318
05/12/2016,34,390.22,390.22,240.7105
05/12/2016,35,411.91144,411.91144,197.0541
05/12/2016,36,42.5,42.5,-149.0974
05/12/2016,37,39.94129,39.94129,-418.2084
05/12/2016,38,39.40282,39.40282,-541.9363
05/12/2016,39,42.32643,42.32643,-126.9685
05/12/2016,40,40.86875,40.86875,-81.564
05/12/2016,41,103.32907,103.32907,173.4658
05/12/2016,42,38.9089,38.9089,-206.8345
05/12/2016,43,38.54011,38.54011,-218.7065
05/12/2016,44,37.65,37.65,-254.4497
05/12/2016,45,36.96156,36.96156,-451.6065
05/12/2016,46,37.2006,37.2006,-479.3378
05/12/2016,47,37,37,-424.1804
05/12/2016,48,35.7097,35.7097,-459.4823
06/12/2016,1,36.25037,36.25037,-234.3846
06/12/2016,2,39,39,8.2875
06/12/2016,3,49,49,63.0354
06/12/2016,4,37.40401,37.40401,-78.6899
06/12/2016,5,36.09128,36.09128,-182.9879
06/12/2016,6,36.38803,36.38803,-141.8268
06/12/2016,7,36.1672,36.1672,-172.6805
06/12/2016,8,36.17925,36.17925,-134.6712
06/12/2016,9,48.88761,48.88761,86.1181
06/12/2016,10,48.906,48.906,41.6666
06/12/2016,11,36.5276,36.5276,-42.2667
06/12/2016,12,36.10822,36.10822,-100.9137
06/12/2016,13,49.55,49.55,119.6159
06/12/2016,14,66.26177,66.26177,143.7458
06/12/2016,15,40,40,-35.2235
06/12/2016,16,83.10897,83.10897,280.157
06/12/2016,17,84.39384,84.39384,172.7488
06/12/2016,18,41.01,41.01,-15.1836
06/12/2016,19,40.00547,40.00547,-120.6443
06/12/2016,20,69.04872,69.04872,74.7731
06/12/2016,21,109.7037,109.7037,109.0738
06/12/2016,22,150,150,491.5018
06/12/2016,23,150,150,505.7702
06/12/2016,24,150,150,493.1525
06/12/2016,25,118.46608,118.46608,261.7601
06/12/2016,26,149.5,149.5,495.0038
06/12/2016,27,149.5,149.5,583.6193
06/12/2016,28,149.5,149.5,509.1454
06/12/2016,29,140.80854,140.80854,230.7139
06/12/2016,30,50.12119,50.12119,-35.3873
06/12/2016,31,73.5,73.5,5.5945
06/12/2016,32,74.56041,74.56041,380.8471
06/12/2016,33,39,39,-179.02
06/12/2016,34,42.07908,42.07908,-176.0072
06/12/2016,35,42.05404,42.05404,-214.1462
06/12/2016,36,39.86247,39.86247,-276.781
06/12/2016,37,40.04356,40.04356,-173.1959
06/12/2016,38,39.75,39.75,-297.3804
06/12/2016,39,45.64812,45.64812,-12.1349
06/12/2016,40,38.77639,38.77639,-134.8366
06/12/2016,41,35.74914,35.74914,-273.3097
06/12/2016,42,35.2656,35.2656,-307.6508
06/12/2016,43,36.81,36.81,-166.9887
06/12/2016,44,36.81,36.81,-285.0399
06/12/2016,45,34,34,-764.8531
06/12/2016,46,34.16925,34.16925,-823.2771
06/12/2016,47,34.0016,34.0016,-657.1652
06/12/2016,48,29.25399,29.25399,-662.7985
07/12/2016,1,33.89447,33.89447,-476.4779
07/12/2016,2,34.07722,34.07722,-121.7074
07/12/2016,3,34.23813,34.23813,-108.6831
07/12/2016,4,34.21735,34.21735,-119.7195
07/12/2016,5,34.21,34.21,-75.6417
07/12/2016,6,30,30,-115.9237
07/12/2016,7,47.75,47.75,45.2877
07/12/2016,8,30,30,-168.8781
07/12/2016,9,28,28,-283.141
07/12/2016,10,28,28,-234.6315
07/12/2016,11,32.72323,32.72323,-148.7615
07/12/2016,12,34.3,34.3,-144.1172
07/12/2016,13,34.26,34.26,-320.2616
07/12/2016,14,34.25,34.25,-347.589
07/12/2016,15,36.25541,36.25541,-297.443
07/12/2016,16,62.45201,62.45201,36.7502
07/12/2016,17,56.5,56.5,10.0625
07/12/2016,18,35.56836,35.56836,-344.4699
07/12/2016,19,36.13352,36.13352,-201.8596
07/12/2016,20,35.53459,35.53459,-339.0256
07/12/2016,21,35.27204,35.27204,-177.5051
07/12/2016,22,35.02344,35.02344,-195.3846
07/12/2016,23,34.50997,34.50997,-315.6047
07/12/2016,24,35.5501,35.5501,-312.313
07/12/2016,25,58.44795,58.44795,142.3074
07/12/2016,26,65.69515,65.69515,69.9883
07/12/2016,27,79.00992,79.00992,63.3935
07/12/2016,28,35.59772,35.59772,-296.94
07/12/2016,29,35.55,35.55,-615.6828
07/12/2016,30,35.55,35.55,-580.784
07/12/2016,31,35.5,35.5,-481.0502
07/12/2016,32,35.7,35.7,-385.1667
07/12/2016,33,38.85,38.85,-498.1765
07/12/2016,34,38.9,38.9,-487.1743
07/12/2016,35,38.9,38.9,-535.0275
07/12/2016,36,38.9,38.9,-434.4179
07/12/2016,37,38.9,38.9,-307.1446
07/12/2016,38,38.9,38.9,-366.4162
07/12/2016,39,38.92709,38.92709,-241.1807
07/12/2016,40,35.53377,35.53377,-383.4008
07/12/2016,41,35.18472,35.18472,-358.2507
07/12/2016,42,35.27664,35.27664,-502.8401
07/12/2016,43,34.95,34.95,-777.6076
07/12/2016,44,28.30012,28.30012,-988.6822
07/12/2016,45,31.90866,31.90866,-917.8426
07/12/2016,46,34.55876,34.55876,-629.3965
07/12/2016,47,34.05351,34.05351,-458.502
07/12/2016,48,33.09777,33.09777,-494.9933
08/12/2016,1,32.9,32.9,-549.4944
08/12/2016,2,33.01,33.01,-233.1802
08/12/2016,3,34.01135,34.01135,-148.8867
08/12/2016,4,32.88424,32.88424,-238.2001
08/12/2016,5,33.15509,33.15509,-114.3205
08/12/2016,6,33.11727,33.11727,-103.8902
08/12/2016,7,30.04186,30.04186,-358.1472
08/12/2016,8,30.06,30.06,-280.3215
08/12/2016,9,30.18901,30.18901,-305.1308
08/12/2016,10,33.00245,33.00245,-28.2052
08/12/2016,11,33,33,-284.8891
08/12/2016,12,33.00063,33.00063,-260.6468
08/12/2016,13,34.87778,34.87778,-203.9905
08/12/2016,14,35.00067,35.00067,-247.6836
08/12/2016,15,35.27808,35.27808,-228.8926
08/12/2016,16,57,57,1.788
08/12/2016,17,37.06391,37.06391,-64.4367
08/12/2016,18,34.1408,34.1408,-272.4516
08/12/2016,19,36.9,36.9,-18.2759
08/12/2016,20,36.85,36.85,-58.089
08/12/2016,21,36.85,36.85,-6.7966
08/12/2016,22,34.5,34.5,-163.0864
08/12/2016,23,34.5,34.5,-320.42
08/12/2016,24,34.42668,34.42668,-434.8447
08/12/2016,25,34.5,34.5,-519.9888
08/12/2016,26,34.5,34.5,-463.0626
08/12/2016,27,34.5,34.5,-406.9036
08/12/2016,28,34.5,34.5,-422.7876
08/12/2016,29,34.5,34.5,-483.2363
08/12/2016,30,34.30241,34.30241,-651.0124
08/12/2016,31,34.03625,34.03625,-564.6922
08/12/2016,32,34.14754,34.14754,-621.1128
08/12/2016,33,34.10063,34.10063,-903.4159
08/12/2016,34,34.4937,34.4937,-716.4197
08/12/2016,35,34.50946,34.50946,-592.4069
08/12/2016,36,36.03271,36.03271,-483.5274
08/12/2016,37,36.82633,36.82633,-534.9563
08/12/2016,38,36.9,36.9,-446.9214
08/12/2016,39,37.44004,37.44004,-71.9597
08/12/2016,40,36.9,36.9,-168.2441
08/12/2016,41,61.86716,61.86716,45.8134
08/12/2016,42,62.71851,62.71851,151.0885
08/12/2016,43,62,62,63.4185
08/12/2016,44,34.5,34.5,-474.6761
08/12/2016,45,33.2824,33.2824,-691.9288
08/12/2016,46,34.16708,34.16708,-563.1588
08/12/2016,47,33.1,33.1,-845.3832
08/12/2016,48,33.14501,33.14501,-518.147
09/12/2016,1,33.51517,33.51517,-123.0925
09/12/2016,2,59.94,59.94,173.1412
09/12/2016,3,52,52,83.0739
09/12/2016,4,33.55,33.55,-232.894
09/12/2016,5,34,34,-157.2357
09/12/2016,6,33.55,33.55,-343.5029
09/12/2016,7,32.45999,32.45999,-522.5832
09/12/2016,8,32.10646,32.10646,-654.8854
09/12/2016,9,30.343,30.343,-672.1666
09/12/2016,10,30.18889,30.18889,-745.4741
09/12/2016,11,31.22183,31.22183,-635.6533
09/12/2016,12,29.9484,29.9484,-646.0559
09/12/2016,13,31.39316,31.39316,-333.4501
09/12/2016,14,32.50257,32.50257,-551.5918
09/12/2016,15,30.83678,30.83678,-546.8559
09/12/2016,16,34.66663,34.66663,-24.5962
09/12/2016,17,34.23446,34.23446,-201.2704
09/12/2016,18,32.939,32.939,-475.2836
09/12/2016,19,33.64876,33.64876,-334.518
09/12/2016,20,29.75263,29.75263,-278.429
09/12/2016,21,33.55,33.55,-448.2167
09/12/2016,22,30.21904,30.21904,-501.3169
09/12/2016,23,32.48008,32.48008,-424.3525
09/12/2016,24,34.37436,34.37436,-425.9768
09/12/2016,25,34.4,34.4,-433.0922
09/12/2016,26,34.45,34.45,-487.7797
09/12/2016,27,34.66,34.66,-440.641
09/12/2016,28,34.66,34.66,-308.6147
09/12/2016,29,34.53335,34.53335,-469.1332
09/12/2016,30,34.6016,34.6016,-534.6512
09/12/2016,31,34.66,34.66,-370.8952
09/12/2016,32,52,52,-9.6494
09/12/2016,33,34.92204,34.92204,-199.8235
09/12/2016,34,75.4,75.4,15.0828
09/12/2016,35,34.85,34.85,-514.2341
09/12/2016,36,34.7,34.7,-720.5183
09/12/2016,37,36.2,36.2,-286.1689
09/12/2016,38,34.85,34.85,-534.6471
09/12/2016,39,34.66,34.66,-602.6862
09/12/2016,40,34.66,34.66,-684.0295
09/12/2016,41,34.70534,34.70534,-638.4084
09/12/2016,42,34.50674,34.50674,-727.0532
09/12/2016,43,34.18125,34.18125,-495.539
09/12/2016,44,33.0313,33.0313,-561.1542
09/12/2016,45,33.35523,33.35523,-776.6402
09/12/2016,46,33.61353,33.61353,-707.9474
09/12/2016,47,34.54489,34.54489,-298.1948
09/12/2016,48,34.66,34.66,-126.5172
10/12/2016,1,33.97005,33.97005,-335.9257
10/12/2016,2,33.69592,33.69592,-365.3079
10/12/2016,3,33.83695,33.83695,-295.4458
10/12/2016,4,33.81063,33.81063,-348.2695
10/12/2016,5,33.93256,33.93256,-459.6517
10/12/2016,6,33.9903,33.9903,-420.5664
10/12/2016,7,33.88645,33.88645,-267.9248
10/12/2016,8,33.49036,33.49036,-390.1433
10/12/2016,9,33.75499,33.75499,-326.7552
10/12/2016,10,33.96477,33.96477,-163.3005
10/12/2016,11,34,34,-109.2045
10/12/2016,12,33.97956,33.97956,-66.8542
10/12/2016,13,34.05,34.05,-86.9584
10/12/2016,14,33.79392,33.79392,-133.0172
10/12/2016,15,27,27,-204.1769
10/12/2016,16,30.73146,30.73146,-124.118
10/12/2016,17,34.53377,34.53377,-59.9762
10/12/2016,18,76.0158,76.0158,127.1148
10/12/2016,19,90.84051,90.84051,193.8362
10/12/2016,20,80.13934,80.13934,167.4706
10/12/2016,21,66.39337,66.39337,75.1334
10/12/2016,22,35.09648,35.09648,-79.0717
10/12/2016,23,84.95,84.95,107.0828
10/12/2016,24,110,110,155.4887
10/12/2016,25,140,140,406.6828
10/12/2016,26,160,160,546.1388
10/12/2016,27,155,155,716.884
10/12/2016,28,84.5,84.5,434.4435
10/12/2016,29,72.58252,72.58252,140.2001
10/12/2016,30,84.5,84.5,187.613
10/12/2016,31,62,62,26.2573
10/12/2016,32,35.11,35.11,-42.343
10/12/2016,33,35.11,35.11,-231.1435
10/12/2016,34,34.9,34.9,-503.7865
10/12/2016,35,35.07968,35.07968,-332.7918
10/12/2016,36,35.01007,35.01007,-415.5918
10/12/2016,37,34.80434,34.80434,-725.7483
10/12/2016,38,33.62241,33.62241,-1211.4015
10/12/2016,39,33.48213,33.48213,-1010.127
10/12/2016,40,31.94421,31.94421,-894.7263
10/12/2016,41,34.75,34.75,-528.9322
10/12/2016,42,34.5,34.5,-731.5992
10/12/2016,43,34.63975,34.63975,-634.7837
